Domain,Url,Url occurences,Common?
https://www.pagepersonnel.es,https://www.pagepersonnel.es/advice/empresas/atraer-candidatos/%C2%BFconoces-las-4-caracter%C3%ADsticas-que-identifican-al-candidato,242
https://www.memoria.fahce.unlp.edu.ar,https://www.memoria.fahce.unlp.edu.ar/tesis/te.579/te.579.pdf,146
https://repositoriodocumental.ine.mx,https://repositoriodocumental.ine.mx/xmlui/handle/123456789/113675,615
https://centralelectoral.ine.mx,https://centralelectoral.ine.mx/2024/04/08/version-estenografica-del-primer-debate-entre-las-candidaturas-a-la-presidencia-de-la-republica-del-proceso-electoral-federal-2023-2024-la-sociedad-que-queremos/,475
http://www3.diputados.gob.mx,http://www3.diputados.gob.mx/camara/007_servicios/09_servicio_social/007_pasos_para_tu_servicio/02_carreras_solicitadas,255
https://www.gob.cl,https://www.gob.cl/noticias/revisa-aqui-los-candidatos-elecciones-2024/,360
https://www.votocatolico.mx,https://www.votocatolico.mx/,275
https://www.juntaelectoralcentral.es,https://www.juntaelectoralcentral.es/cs/jec/elecciones/locales,253
https://portalanterior.ine.mx,https://portalanterior.ine.mx/archivos3/portal/historico/contenido/Estados/EleccionesLocales/,614
https://sede.ine.gob.es,https://sede.ine.gob.es/ss/Satellite?c=SETramite_C&cid=1259954327672&lang=es_ES&p=1254734719739&pagename=SedeElectronica%2FSELayout,190
https://www.ondacero.es,https://www.ondacero.es/elecciones/estados-unidos/encuestas-elecciones-eeuu-directo-quien-gana-estados-unidos-kamala-trump_202410236718c1f0e2e54f00018a76b4.html,253
https://www.eldiario.es,https://www.eldiario.es/internacional/encuestas-eeuu-trump-harris-empatan-varios-estados-clave-decidiran-pocos-votos_1_11762083.html,372
https://listado.mercadolibre.cl,https://listado.mercadolibre.cl/caja-con-boleta-electronica,276
https://ubicatucasilla.ine.mx,https://ubicatucasilla.ine.mx/,353
http://www.scielo.org.mx,http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0041-86332007000300009,294
https://core.ac.uk,https://core.ac.uk/download/pdf/144554752.pdf,269
https://saludpublica.mx,https://saludpublica.mx/index.php/spm/article/view/5729/6318,270
https://www.scielo.br,https://www.scielo.br/j/csp/a/GdrTNpLQPmcR3GDSSxT7wQN/?lang=es&format=html,251
https://www.padron.gob.ar,https://www.padron.gob.ar/,16
https://www.bcn.cl,https://www.bcn.cl/portal/leyfacil/recurso/elecciones-primarias,194
https://www.20minutos.es,https://www.20minutos.es/noticia/5644572/0/quien-ganara-las-elecciones-estados-unidos-2024-segun-las-encuestas/,147
https://computos.impepac.mx,https://computos.impepac.mx/2024/,34
https://prepre.udp.cl,https://prepre.udp.cl/cms/wp-content/uploads/2019/08/aborto_chile.pdf,126
https://www.argentina.gob.ar,https://www.argentina.gob.ar/justicia/derechofacil/leysimple/debates-presidenciales,149
https://www.newswire.ca,https://www.newswire.ca/news-releases/orla-mining-starts-2024-with-continued-strong-operating-performance-at-camino-rojo-829331966.html,253
https://prep2024.ine.mx,https://prep2024.ine.mx/publicacion/nacional/presidencia/nacional/candidatura,347
https://sabervotar.mx,https://sabervotar.mx/,265
https://consulta.servel.cl,https://consulta.servel.cl/,39
https://ieecolima.org.mx,https://ieecolima.org.mx/conoceles/,27
https://conoceles.iepcjalisco.mx,https://conoceles.iepcjalisco.mx/,1
https://www.ine.mx,https://www.ine.mx/wp-content/uploads/2018/01/DECEyEC_Plataformas-electorales.pdf,230
https://www.electoral.gob.ar,https://www.electoral.gob.ar/nuevo/paginas/datos/plataformas_paso2023.php,275
https://www.iecm.mx,https://www.iecm.mx/www/sites/elecciones2024/plataformas-electorales.html,441
https://eleccionestdf.justierradelfuego.gov.ar,https://eleccionestdf.justierradelfuego.gov.ar/?page_id=1668,25
https://www.ieem.org.mx,https://www.ieem.org.mx/DPP/que_hacemos/subdirecci%C3%B3n_atencion_pp/plataformas_candidatos_independientes.html,282
https://www.ieepuebla.org.mx,https://www.ieepuebla.org.mx/categorias.php?Categoria=plataformas,65
https://www.cepc.gob.es,https://www.cepc.gob.es/sites/default/files/2022-03/s-43-seleccioncandidatosperezmoneo.pdf,43
https://www.mitofsky.mx,https://www.mitofsky.mx/,73
https://candidaturas.ine.mx,https://candidaturas.ine.mx/,1057
https://www.congresobc.gob.mx,https://www.congresobc.gob.mx/TrabajoLegislativo/Diputados,2
https://servicios.cajaabogados.org.ar,https://servicios.cajaabogados.org.ar/,23
https://www12.senado.leg.br,https://www12.senado.leg.br/institucional/documentos/sobre-o-senado/historia/o-senado-no-imperio,81
https://www.senado.es,https://www.senado.es/web/composicionorganizacion/senadores/composicionsenado/fichasenador/index.html?legis=6&id1=10029,26
https://www.elmostrador.cl,https://www.elmostrador.cl/noticias/opinion/columnas/2024/10/25/por-quien-votar/,35
https://www.camara.cl,https://www.camara.cl/,2
https://www.votoextranjero.mx,https://www.votoextranjero.mx/web/vmre/como-votar,111
https://ceey.org.mx,https://ceey.org.mx/elecciones-en-mexico-como-saber-por-quien-votar/,22
https://www.gutierrez-rubi.es,https://www.gutierrez-rubi.es/2024/05/06/eeuu-2024-una-eleccion-por-el-aborto/,25
https://archivos.juridicas.unam.mx,https://archivos.juridicas.unam.mx/www/bjv/libros/14/6841/5.pdf,86
https://resultados.eleccioneseuropeas2024.es,https://resultados.eleccioneseuropeas2024.es/,6
https://www.lavoz.com.ar,https://www.lavoz.com.ar/noticias/agencias/que-esperar-el-dia-de-las-elecciones-en-maine/,5
https://www.biobiochile.cl,https://www.biobiochile.cl/noticias/internacional/eeuu/2024/10/25/the-washington-post-decide-no-respaldar-a-ningun-candidato-en-ee-uu-despues-de-36-anos.shtml,2
https://fastcompany.mx,https://fastcompany.mx/2024/09/22/falsos-respaldos-celebridades-candidatos-eu/,70
https://www.congreso.es,https://www.congreso.es/opendata/votaciones,2
https://siceen.ine.mx,https://siceen.ine.mx:3000/,15
https://www.psoe.es,https://www.psoe.es/actualidad/noticias-actualidad/el-congreso-apoya-el-proyecto-de-ley-del-aborto-con-183-votos-a-favor--42313/,7
https://www.excelsior.com.mx,https://www.excelsior.com.mx/opinion/opinion-del-experto-nacional/desafios-a-las-elecciones-de-2024/1614085,11
https://dgair.sep.gob.mx,https://dgair.sep.gob.mx/boletas_evaluacion_basica,11
https://siged.sep.gob.mx,https://siged.sep.gob.mx/SIGED/alumnos.html,5
https://www.sii.cl,https://www.sii.cl/destacados/boletas_electronicas/index.html,7
https://congresosanluis.gob.mx,https://congresosanluis.gob.mx/conocenos/distritos-electorales,5
https://www.elsoldemorelia.com.mx,https://www.elsoldemorelia.com.mx/local/congreso-de-michoacan-acumula-35-iniciativas-sobre-el-aborto-todas-en-la-congeladora-12626400.html,13
https://music.amazon.in,https://music.amazon.in/albums/B0DJQ43NJH,29
https://www.publico.es,https://www.publico.es/internacional/the-washington-post-evita-respaldar-candidato-elecciones-estados-unidos-primera-vez-decadas.html,12
https://revistas.unc.edu.ar,https://revistas.unc.edu.ar/index.php/anuariohistoria/article/view/23008/22751,5
https://www.newtral.es,https://www.newtral.es/encuestas-elecciones-eeuu-semana-previa/20241028/,5
https://www.hcnl.gob.mx,https://www.hcnl.gob.mx/organizacion/distritos.php,47
https://www.ciperchile.cl,https://www.ciperchile.cl/2024/10/23/dime-por-quien-votas-y-te-dire-si-puedes-voto-migrante-y-ciudadania-a-conveniencia/,3
https://www.mega.cl,https://www.mega.cl/mega-te-ayuda/181172-elecciones-cuales-son-los-horarios-para-ir-a-votar-sabado-26-octubre-servel.html,5
https://www.pagina12.com.ar,https://www.pagina12.com.ar/777899-elecciones-en-uruguay-se-elige-presidente-y-legisladores-par,3
https://www.rfi.fr,https://www.rfi.fr/es/am%C3%A9ricas/20241022-jill-stein-la-peque%C3%B1a-candidata-presidencia-que-podr%C3%ADa-hacer-perder-a-kamala-harris,37
https://www.t13.cl,https://www.t13.cl/noticia/elecciones-2024/revisa-aqui-resultados-las-elecciones-2024-alcaldes-gobernadores-concejales-cores-27-10-2024,10
https://www.adnradio.cl,https://www.adnradio.cl/2024/10/27/resultados-elecciones-municipales-2024-consulta-que-candidatos-van-ganando-en-cada-comuna-y-region-de-chile/,1
http://www.ordenjuridico.gob.mx,http://www.ordenjuridico.gob.mx/Documentos/Federal/html/wo95383.html,1
https://www.porquienvoto.mx,https://www.porquienvoto.mx/,2
https://www.eluniversal.com.mx,https://www.eluniversal.com.mx/mundo/el-washington-post-elude-respaldar-a-un-candidato-por-primera-vez-en-decadas-estamos-volviendo-a-nuestras-raices-dice/,1
https://cile.mx,"https://cile.mx/interrupcion-legal-embarazo/marco-legal/#:~:text=Ley%20del%20Aborto%20en%20CDMX,lugar%20de%20origen%20o%20residencia.",1
https://www.congresocoahuila.gob.mx,https://www.congresocoahuila.gob.mx/transparencia/03/Iniciativas-2021-2023/20210914_079_MORENA.docx,8
https://resultados.mininterior.gob.ar,https://resultados.mininterior.gob.ar/,4
https://rancherita.com.mx,https://rancherita.com.mx/noticias/detalles/166965/gobernador-de-texas-estuvo-en-eagle-pass-para-apoyar-a-los-candidatos-republicanos.html,1
https://www.europapress.es,https://www.europapress.es/internacional/noticia-ultimas-encuestas-elecciones-eeuu-2024-probabilidades-donald-trump-kamala-harris-20241013095949.html,91
https://www.transportes.gob.es,https://www.transportes.gob.es/el-ministerio/buen-gobierno/espacio-de-igualdad/eventos-igualdad/las-propuestas-de-los-candidatos-punteros-la-alcaldia-de-bogota-en-elecciones-regionales-de-colombia-de-2023,1
https://www.inegi.org.mx,https://www.inegi.org.mx/inegi/para-informante1.html,3
https://sirec.iecm.mx,https://sirec.iecm.mx/conoceles/,4
https://www.nmas.com.mx,https://www.nmas.com.mx/nacional/politica/resultados-elecciones-2024/,92
https://www.larazon.es,https://www.larazon.es/internacional/quien-ganado-asi-van-ultimas-encuestas-elecciones-estados-unidos_202410216716362aafcb530001bd5085.html,37
https://oraculus.mx,https://oraculus.mx/presidente2024/,1
https://www.articulo14.es,https://www.articulo14.es/internacional/muerte-trauma-y-criminalizacion-el-calvario-de-las-mujeres-que-no-pueden-abortar-en-ee-uu-20241022.html,7
https://resultados.gob.ar,https://resultados.gob.ar/,1
https://comunidadescolar.aefcm.gob.mx,https://comunidadescolar.aefcm.gob.mx/,3
https://mivotocuenta.es,https://mivotocuenta.es/preguntas/que-horario-hay-para-votar/,1
http://www.juntaelectoralcentral.es,http://www.juntaelectoralcentral.es/cs/jec/admelectoral/mesas,2
https://www.ine.es,https://www.ine.es/oficina_censo/,1
https://www.abc.es,https://www.abc.es/internacional/empate-encuestas-dos-semanas-elecciones-estados-unidos-20241022151601-nt.html,17
https://ieechihuahua.org.mx,https://ieechihuahua.org.mx/noticia_2016-091-05-06,1
